in s,C1 in V,C2 in V
9.063040E-05,-6.05164E-01,-1.99127E-02
9.063360E-05,-6.05164E-01,-2.01082E-02
9.063680E-05,-6.07119E-01,-1.98150E-02
9.064000E-05,-6.05164E-01,-1.99616E-02
9.064320E-05,-6.09074E-01,-2.00594E-02
9.064640E-05,-6.05164E-01,-1.99616E-02
9.064960E-05,-6.07119E-01,-2.00105E-02
9.065280E-05,-6.07119E-01,-2.02060E-02
9.065600E-05,-6.05164E-01,-2.00594E-02
9.065920E-05,-6.07119E-01,-2.00105E-02
9.066240E-05,-6.09074E-01,-2.01571E-02
9.066560E-05,-6.07119E-01,-2.02549E-02
9.066880E-05,-6.11029E-01,-2.01082E-02
9.067200E-05,-6.07119E-01,-2.01082E-02
9.067520E-05,-6.09074E-01,-2.02060E-02
9.067840E-05,-6.05164E-01,-2.01082E-02
9.068160E-05,-6.11029E-01,-2.00105E-02
9.068480E-05,-6.05164E-01,-2.02549E-02
9.068800E-05,-6.12984E-01,-2.02549E-02
9.069120E-05,-6.05164E-01,-1.99127E-02
9.069440E-05,-6.14939E-01,-2.01082E-02
9.069760E-05,-6.05164E-01,-2.00105E-02
9.070080E-05,-6.11029E-01,-2.00105E-02
9.070400E-05,-6.07119E-01,-2.01082E-02
9.070720E-05,-6.12984E-01,-2.00594E-02
9.071040E-05,-6.07119E-01,-2.00594E-02
9.071360E-05,-6.07119E-01,-2.01082E-02
9.071680E-05,-6.12984E-01,-2.02060E-02
9.072000E-05,-6.12984E-01,-2.00105E-02
9.072320E-05,-6.11029E-01,-2.02060E-02
9.072640E-05,-6.12984E-01,-2.01082E-02
9.072960E-05,-6.11029E-01,-2.01082E-02
9.073280E-05,-6.11029E-01,-2.00105E-02
9.073600E-05,-6.11029E-01,-2.02060E-02
9.073920E-05,-6.18849E-01,-2.00594E-02
9.074240E-05,-6.12984E-01,-1.98150E-02
9.074560E-05,-6.11029E-01,-2.00105E-02
9.074880E-05,-6.09074E-01,-1.99616E-02
9.075200E-05,-6.12984E-01,-1.99616E-02
9.075520E-05,-6.09074E-01,-2.01571E-02
9.075840E-05,-6.12984E-01,-2.03037E-02
9.076160E-05,-6.14939E-01,-2.00105E-02
9.076480E-05,-6.16894E-01,-2.02060E-02
9.076800E-05,-6.12984E-01,-2.04015E-02
9.077120E-05,-6.18849E-01,-2.00594E-02
9.077440E-05,-6.14939E-01,-2.01082E-02
9.077760E-05,-6.14939E-01,-2.04992E-02
9.078080E-05,-6.11029E-01,-2.03037E-02
9.078400E-05,-6.18849E-01,-2.00594E-02
9.078720E-05,-6.14939E-01,-2.02549E-02
9.079040E-05,-6.16894E-01,-2.04015E-02
9.079360E-05,-6.12984E-01,-2.00594E-02
9.079680E-05,-6.14939E-01,-2.01082E-02
9.080000E-05,-6.14939E-01,-2.04504E-02
9.080320E-05,-6.16894E-01,-2.01082E-02
9.080640E-05,-6.14939E-01,-2.04015E-02
9.080960E-05,-6.14939E-01,-2.04504E-02
9.081280E-05,-6.18849E-01,-2.03037E-02
9.081600E-05,-6.20804E-01,-2.04504E-02
9.081920E-05,-6.14939E-01,-2.06459E-02
9.082240E-05,-6.18849E-01,-2.05481E-02
9.082560E-05,-6.20804E-01,-2.04015E-02
9.082880E-05,-6.11029E-01,-2.04015E-02
9.083200E-05,-6.20804E-01,-2.05481E-02
9.083520E-05,-6.20804E-01,-2.05970E-02
9.083840E-05,-6.16894E-01,-2.04992E-02
9.084160E-05,-6.24714E-01,-2.04504E-02
9.084480E-05,-6.20804E-01,-2.06459E-02
9.084800E-05,-6.20804E-01,-2.07925E-02
9.085120E-05,-6.16894E-01,-2.02549E-02
9.085440E-05,-6.26669E-01,-2.08414E-02
9.085760E-05,-6.22759E-01,-2.07436E-02
9.086080E-05,-6.24714E-01,-2.02549E-02
9.086400E-05,-6.24714E-01,-2.07925E-02
9.086720E-05,-6.20804E-01,-2.10369E-02
9.087040E-05,-6.20804E-01,-2.02549E-02
9.087360E-05,-6.20804E-01,-2.06947E-02
9.087680E-05,-6.18849E-01,-2.10857E-02
9.088000E-05,-6.20804E-01,-2.04504E-02
9.088320E-05,-6.20804E-01,-2.04504E-02
9.088640E-05,-6.26669E-01,-2.10857E-02
9.088960E-05,-6.22759E-01,-2.05481E-02
9.089280E-05,-6.20804E-01,-2.04992E-02
9.089600E-05,-6.26669E-01,-2.08414E-02
9.089920E-05,-6.26669E-01,-2.06947E-02
9.090240E-05,-6.18849E-01,-2.04015E-02
9.090560E-05,-6.26669E-01,-2.09391E-02
9.090880E-05,-6.26669E-01,-2.07925E-02
9.091200E-05,-6.22759E-01,-2.06459E-02
9.091520E-05,-6.22759E-01,-2.05481E-02
9.091840E-05,-6.20804E-01,-2.07436E-02
9.092160E-05,-6.24714E-01,-2.05970E-02
9.092480E-05,-6.22759E-01,-2.07436E-02
9.092800E-05,-6.20804E-01,-2.07436E-02
9.093120E-05,-6.28624E-01,-2.08414E-02
9.093440E-05,-6.22759E-01,-2.07925E-02
9.093760E-05,-6.26669E-01,-2.04504E-02
9.094080E-05,-6.26669E-01,-2.04992E-02
9.094400E-05,-6.28624E-01,-2.11346E-02
9.094720E-05,-6.22759E-01,-2.04992E-02
9.095040E-05,-6.22759E-01,-2.06459E-02
9.095360E-05,-6.26669E-01,-2.08902E-02
9.095680E-05,-6.26669E-01,-2.05970E-02
9.096000E-05,-6.28624E-01,-2.05481E-02
9.096320E-05,-6.24714E-01,-2.10857E-02
9.096640E-05,-6.28624E-01,-2.05481E-02
9.096960E-05,-6.28624E-01,-2.08414E-02
9.097280E-05,-6.28624E-01,-2.09880E-02
9.097600E-05,-6.32534E-01,-2.04992E-02
9.097920E-05,-6.28624E-01,-2.08414E-02
9.098240E-05,-6.32534E-01,-2.10369E-02
9.098560E-05,-6.28624E-01,-2.03037E-02
9.098880E-05,-6.28624E-01,-2.08414E-02
9.099200E-05,-6.28624E-01,-2.11835E-02
9.099520E-05,-6.34489E-01,-2.02549E-02
9.099840E-05,-6.34489E-01,-2.06947E-02
9.100160E-05,-6.28624E-01,-2.10857E-02
9.100480E-05,-6.30579E-01,-2.02549E-02
9.100800E-05,-6.32534E-01,-2.04504E-02
9.101120E-05,-6.32534E-01,-2.11835E-02
9.101440E-05,-6.32534E-01,-2.04992E-02
9.101760E-05,-6.32534E-01,-2.03526E-02
9.102080E-05,-6.28624E-01,-2.11835E-02
9.102400E-05,-6.28624E-01,-2.08414E-02
9.102720E-05,-6.30579E-01,-2.05481E-02
9.103040E-05,-6.32534E-01,-2.11346E-02
9.103360E-05,-6.40354E-01,-2.09880E-02
9.103680E-05,-6.30579E-01,-2.06459E-02
9.104000E-05,-6.34489E-01,-2.11346E-02
9.104320E-05,-6.40354E-01,-2.08902E-02
9.104640E-05,-6.38399E-01,-2.07436E-02
9.104960E-05,-6.34489E-01,-2.11835E-02
9.105280E-05,-6.40354E-01,-2.10857E-02
9.105600E-05,-6.34489E-01,-2.10857E-02
9.105920E-05,-6.28624E-01,-2.10857E-02
9.106240E-05,-6.34489E-01,-2.06947E-02
9.106560E-05,-6.36444E-01,-2.11835E-02
9.106880E-05,-6.32534E-01,-2.12812E-02
9.107200E-05,-6.34489E-01,-2.06947E-02
9.107520E-05,-6.34489E-01,-2.11346E-02
9.107840E-05,-6.40354E-01,-2.14279E-02
9.108160E-05,-6.32534E-01,-2.06459E-02
9.108480E-05,-6.36444E-01,-2.06459E-02
9.108800E-05,-6.40354E-01,-2.12324E-02
9.109120E-05,-6.34489E-01,-2.07925E-02
9.109440E-05,-6.38399E-01,-2.08902E-02
9.109760E-05,-6.36444E-01,-2.11835E-02
9.110080E-05,-6.36444E-01,-2.06947E-02
9.110400E-05,-6.36444E-01,-2.08902E-02
9.110720E-05,-6.34489E-01,-2.12812E-02
9.111040E-05,-6.36444E-01,-2.05970E-02
9.111360E-05,-6.34489E-01,-2.09880E-02
9.111680E-05,-6.32534E-01,-2.13790E-02
9.112000E-05,-6.38399E-01,-2.08414E-02
9.112320E-05,-6.40354E-01,-2.08414E-02
9.112640E-05,-6.30579E-01,-2.12324E-02
9.112960E-05,-6.36444E-01,-2.09880E-02
9.113280E-05,-6.36444E-01,-2.08414E-02
9.113600E-05,-6.40354E-01,-2.12324E-02
9.113920E-05,-6.38399E-01,-2.06947E-02
9.114240E-05,-6.38399E-01,-2.08414E-02
9.114560E-05,-6.38399E-01,-2.13301E-02
9.114880E-05,-6.40354E-01,-2.08414E-02
9.115200E-05,-6.36444E-01,-2.07436E-02
9.115520E-05,-6.40354E-01,-2.12324E-02
9.115840E-05,-6.34489E-01,-2.09880E-02
9.116160E-05,-6.38399E-01,-2.06947E-02
9.116480E-05,-6.40354E-01,-2.09391E-02
9.116800E-05,-6.44264E-01,-2.08902E-02
9.117120E-05,-6.38399E-01,-2.08902E-02
9.117440E-05,-6.40354E-01,-2.09880E-02
9.117760E-05,-6.42309E-01,-2.06459E-02
9.118080E-05,-6.44264E-01,-2.09880E-02
9.118400E-05,-6.38399E-01,-2.10857E-02
9.118720E-05,-6.40354E-01,-2.06947E-02
9.119040E-05,-6.42309E-01,-2.09880E-02
9.119360E-05,-6.48174E-01,-2.11835E-02
9.119680E-05,-6.46219E-01,-2.03526E-02
9.120000E-05,-6.48174E-01,-2.10857E-02
9.120320E-05,-6.50129E-01,-2.14279E-02
9.120640E-05,-6.46219E-01,-2.07436E-02
9.120960E-05,-6.42309E-01,-2.06459E-02
9.121280E-05,-6.48174E-01,-2.15256E-02
9.121600E-05,-6.44264E-01,-2.09880E-02
9.121920E-05,-6.44264E-01,-2.07436E-02
9.122240E-05,-6.46219E-01,-2.14279E-02
9.122560E-05,-6.46219E-01,-2.11835E-02
9.122880E-05,-6.38399E-01,-2.06459E-02
9.123200E-05,-6.46219E-01,-2.14279E-02
9.123520E-05,-6.42309E-01,-2.13301E-02
9.123840E-05,-6.48174E-01,-2.07925E-02
9.124160E-05,-6.48174E-01,-2.11835E-02
9.124480E-05,-6.50129E-01,-2.11835E-02
9.124800E-05,-6.50129E-01,-2.09880E-02
9.125120E-05,-6.48174E-01,-2.09880E-02
9.125440E-05,-6.46219E-01,-2.11346E-02
9.125760E-05,-6.46219E-01,-2.12324E-02
9.126080E-05,-6.48174E-01,-2.08902E-02
9.126400E-05,-6.52084E-01,-2.09880E-02
9.126720E-05,-6.54039E-01,-2.12812E-02
9.127040E-05,-6.46219E-01,-2.11835E-02
9.127360E-05,-6.44264E-01,-2.08414E-02
9.127680E-05,-6.46219E-01,-2.12812E-02
9.128000E-05,-6.46219E-01,-2.14279E-02
9.128320E-05,-6.44264E-01,-2.11346E-02
9.128640E-05,-6.48174E-01,-2.13301E-02
9.128960E-05,-6.48174E-01,-2.14767E-02
9.129280E-05,-6.50129E-01,-2.11835E-02
9.129600E-05,-6.50129E-01,-2.12812E-02
9.129920E-05,-6.46219E-01,-2.17700E-02
9.130240E-05,-6.48174E-01,-2.11835E-02
9.130560E-05,-6.46219E-01,-2.13790E-02
9.130880E-05,-6.54039E-01,-2.17700E-02
9.131200E-05,-6.54039E-01,-2.15256E-02
9.131520E-05,-6.48174E-01,-2.17211E-02
9.131840E-05,-6.48174E-01,-2.19655E-02
9.132160E-05,-6.48174E-01,-2.17211E-02
9.132480E-05,-6.48174E-01,-2.16722E-02
9.132800E-05,-6.52084E-01,-2.20632E-02
9.133120E-05,-6.52084E-01,-2.18677E-02
9.133440E-05,-6.54039E-01,-2.15256E-02
9.133760E-05,-6.50129E-01,-2.20632E-02
9.134080E-05,-6.48174E-01,-2.20144E-02
9.134400E-05,-6.48174E-01,-2.16722E-02
9.134720E-05,-6.50129E-01,-2.20632E-02
9.135040E-05,-6.54039E-01,-2.17211E-02
9.135360E-05,-6.50129E-01,-2.16234E-02
9.135680E-05,-6.54039E-01,-2.20632E-02
9.136000E-05,-6.54039E-01,-2.19655E-02
9.136320E-05,-6.46219E-01,-2.17211E-02
9.136640E-05,-6.54039E-01,-2.17211E-02
9.136960E-05,-6.54039E-01,-2.20144E-02
9.137280E-05,-6.52084E-01,-2.17211E-02
9.137600E-05,-6.50129E-01,-2.17700E-02
9.137920E-05,-6.57949E-01,-2.17211E-02
9.138240E-05,-6.52084E-01,-2.19655E-02
9.138560E-05,-6.52084E-01,-2.17211E-02
9.138880E-05,-6.57949E-01,-2.17211E-02
9.139200E-05,-6.55994E-01,-2.21121E-02
9.139520E-05,-6.54039E-01,-2.15745E-02
9.139840E-05,-6.55994E-01,-2.14279E-02
9.140160E-05,-6.55994E-01,-2.19166E-02
9.140480E-05,-6.55994E-01,-2.17700E-02
9.140800E-05,-6.55994E-01,-2.12812E-02
9.141120E-05,-6.59904E-01,-2.18677E-02
9.141440E-05,-6.59904E-01,-2.18189E-02
9.141760E-05,-6.59904E-01,-2.13790E-02
9.142080E-05,-6.54039E-01,-2.17700E-02
9.142400E-05,-6.57949E-01,-2.20144E-02
9.142720E-05,-6.57949E-01,-2.13301E-02
9.143040E-05,-6.52084E-01,-2.14279E-02
9.143360E-05,-6.57949E-01,-2.19166E-02
9.143680E-05,-6.59904E-01,-2.15745E-02
9.144000E-05,-6.55994E-01,-2.16234E-02
9.144320E-05,-6.55994E-01,-2.17211E-02
9.144640E-05,-6.59904E-01,-2.18189E-02
9.144960E-05,-6.61859E-01,-2.17211E-02
9.145280E-05,-6.57949E-01,-2.15256E-02
9.145600E-05,-6.61859E-01,-2.17700E-02
9.145920E-05,-6.63814E-01,-2.19166E-02
9.146240E-05,-6.55994E-01,-2.16722E-02
9.146560E-05,-6.57949E-01,-2.17700E-02
9.146880E-05,-6.57949E-01,-2.20632E-02
9.147200E-05,-6.65769E-01,-2.15256E-02
9.147520E-05,-6.59904E-01,-2.17211E-02
9.147840E-05,-6.63814E-01,-2.20632E-02
9.148160E-05,-6.57949E-01,-2.17211E-02
9.148480E-05,-6.57949E-01,-2.15256E-02
9.148800E-05,-6.61859E-01,-2.20632E-02
9.149120E-05,-6.57949E-01,-2.17211E-02
9.149440E-05,-6.63814E-01,-2.13790E-02
9.149760E-05,-6.57949E-01,-2.19166E-02
9.150080E-05,-6.61859E-01,-2.17700E-02
9.150400E-05,-6.63814E-01,-2.13790E-02
9.150720E-05,-6.61859E-01,-2.18677E-02
9.151040E-05,-6.63814E-01,-2.19166E-02
9.151360E-05,-6.63814E-01,-2.15256E-02
9.151680E-05,-6.61859E-01,-2.17211E-02
9.152000E-05,-6.61859E-01,-2.18189E-02
9.152320E-05,-6.63814E-01,-2.16722E-02
9.152640E-05,-6.61859E-01,-2.19655E-02
9.152960E-05,-6.61859E-01,-2.18677E-02
9.153280E-05,-6.59904E-01,-2.15256E-02
9.153600E-05,-6.63814E-01,-2.18677E-02
9.153920E-05,-6.63814E-01,-2.18677E-02
9.154240E-05,-6.63814E-01,-2.16722E-02
9.154560E-05,-6.67724E-01,-2.18189E-02
9.154880E-05,-6.59904E-01,-2.16234E-02
9.155200E-05,-6.67724E-01,-2.18677E-02
9.155520E-05,-6.63814E-01,-2.19166E-02
9.155840E-05,-6.69679E-01,-2.15745E-02
9.156160E-05,-6.65769E-01,-2.17211E-02
9.156480E-05,-6.61859E-01,-2.21610E-02
9.156800E-05,-6.57949E-01,-2.15256E-02
9.157120E-05,-6.63814E-01,-2.16722E-02
9.157440E-05,-6.61859E-01,-2.22099E-02
9.157760E-05,-6.69679E-01,-2.13790E-02
9.158080E-05,-6.65769E-01,-2.15256E-02
9.158400E-05,-6.69679E-01,-2.24542E-02
9.158720E-05,-6.67724E-01,-2.14767E-02
9.159040E-05,-6.67724E-01,-2.13301E-02
9.159360E-05,-6.69679E-01,-2.24542E-02
9.159680E-05,-6.67724E-01,-2.19655E-02
9.160000E-05,-6.67724E-01,-2.11835E-02
9.160320E-05,-6.69679E-01,-2.24054E-02
9.160640E-05,-6.69679E-01,-2.20632E-02
9.160960E-05,-6.73589E-01,-2.11346E-02
9.161280E-05,-6.69679E-01,-2.20632E-02
9.161600E-05,-6.71634E-01,-2.22099E-02
9.161920E-05,-6.65769E-01,-2.11835E-02
9.162240E-05,-6.71634E-01,-2.20144E-02
9.162560E-05,-6.69679E-01,-2.22587E-02
9.162880E-05,-6.71634E-01,-2.12812E-02
9.163200E-05,-6.67724E-01,-2.16234E-02
9.163520E-05,-6.73589E-01,-2.20144E-02
9.163840E-05,-6.73589E-01,-2.16722E-02
9.164160E-05,-6.69679E-01,-2.15745E-02
9.164480E-05,-6.73589E-01,-2.16722E-02
9.164800E-05,-6.73589E-01,-2.17700E-02
9.165120E-05,-6.71634E-01,-2.19166E-02
9.165440E-05,-6.69679E-01,-2.13790E-02
9.165760E-05,-6.73589E-01,-2.17700E-02
9.166080E-05,-6.77499E-01,-2.20632E-02
9.166400E-05,-6.67724E-01,-2.14279E-02
9.166720E-05,-6.73589E-01,-2.14767E-02
9.167040E-05,-6.75544E-01,-2.23565E-02
9.167360E-05,-6.75544E-01,-2.14279E-02
9.167680E-05,-6.73589E-01,-2.15256E-02
9.168000E-05,-6.77499E-01,-2.24054E-02
9.168320E-05,-6.71634E-01,-2.18677E-02
9.168640E-05,-6.75544E-01,-2.12324E-02
9.168960E-05,-6.75544E-01,-2.21610E-02
9.169280E-05,-6.75544E-01,-2.22099E-02
9.169600E-05,-6.69679E-01,-2.13790E-02
9.169920E-05,-6.71634E-01,-2.22099E-02
9.170240E-05,-6.69679E-01,-2.21610E-02
9.170560E-05,-6.71634E-01,-2.14767E-02
9.170880E-05,-6.71634E-01,-2.19655E-02
9.171200E-05,-6.73589E-01,-2.22099E-02
9.171520E-05,-6.77499E-01,-2.17211E-02
9.171840E-05,-6.71634E-01,-2.23565E-02
9.172160E-05,-6.69679E-01,-2.22587E-02
9.172480E-05,-6.77499E-01,-2.17211E-02
9.172800E-05,-6.71634E-01,-2.24542E-02
9.173120E-05,-6.81409E-01,-2.22099E-02
9.173440E-05,-6.75544E-01,-2.18677E-02
9.173760E-05,-6.79454E-01,-2.23076E-02
9.174080E-05,-6.73589E-01,-2.23076E-02
9.174400E-05,-6.77499E-01,-2.20632E-02
9.174720E-05,-6.71634E-01,-2.22587E-02
9.175040E-05,-6.73589E-01,-2.23076E-02
9.175360E-05,-6.73589E-01,-2.18677E-02
9.175680E-05,-6.79454E-01,-2.25031E-02
9.176000E-05,-6.77499E-01,-2.23076E-02
9.176320E-05,-6.77499E-01,-2.19655E-02
9.176640E-05,-6.73589E-01,-2.25031E-02
9.176960E-05,-6.79454E-01,-2.22587E-02
9.177280E-05,-6.79454E-01,-2.20144E-02
9.177600E-05,-6.85319E-01,-2.26009E-02
9.177920E-05,-6.77499E-01,-2.23076E-02
9.178240E-05,-6.79454E-01,-2.19166E-02
9.178560E-05,-6.79454E-01,-2.26986E-02
9.178880E-05,-6.83364E-01,-2.21610E-02
9.179200E-05,-6.81409E-01,-2.17700E-02
9.179520E-05,-6.83364E-01,-2.27475E-02
9.179840E-05,-6.73589E-01,-2.24542E-02
9.180160E-05,-6.77499E-01,-2.17211E-02
9.180480E-05,-6.77499E-01,-2.24542E-02
9.180800E-05,-6.85319E-01,-2.26009E-02
9.181120E-05,-6.75544E-01,-2.16234E-02
9.181440E-05,-6.77499E-01,-2.21610E-02
9.181760E-05,-6.79454E-01,-2.25031E-02
9.182080E-05,-6.89229E-01,-2.17211E-02
9.182400E-05,-6.73589E-01,-2.19166E-02
9.182720E-05,-6.83364E-01,-2.22099E-02
9.183040E-05,-6.83364E-01,-2.17211E-02
9.183360E-05,-6.79454E-01,-2.16722E-02
9.183680E-05,-6.77499E-01,-2.19655E-02
9.184000E-05,-6.81409E-01,-2.17700E-02
9.184320E-05,-6.77499E-01,-2.16722E-02
9.184640E-05,-6.79454E-01,-2.16722E-02
9.184960E-05,-6.83364E-01,-2.17211E-02
9.185280E-05,-6.85319E-01,-2.16234E-02
9.185600E-05,-6.79454E-01,-2.11835E-02
9.185920E-05,-6.87274E-01,-2.12812E-02
9.186240E-05,-6.83364E-01,-2.15256E-02
9.186560E-05,-6.85319E-01,-2.10857E-02
9.186880E-05,-6.85319E-01,-2.08902E-02
9.187200E-05,-6.91184E-01,-2.13301E-02
9.187520E-05,-6.81409E-01,-2.06947E-02
9.187840E-05,-6.85319E-01,-2.04015E-02
9.188160E-05,-6.79454E-01,-2.10857E-02
9.188480E-05,-6.77499E-01,-2.08414E-02
9.188800E-05,-6.83364E-01,-2.01082E-02
9.189120E-05,-6.85319E-01,-2.03526E-02
9.189440E-05,-6.85319E-01,-2.03037E-02
9.189760E-05,-6.89229E-01,-1.96684E-02
9.190080E-05,-6.81409E-01,-1.99616E-02
9.190400E-05,-6.87274E-01,-2.00594E-02
9.190720E-05,-6.79454E-01,-1.92774E-02
9.191040E-05,-6.89229E-01,-1.97172E-02
9.191360E-05,-6.81409E-01,-1.98150E-02
9.191680E-05,-6.91184E-01,-1.93751E-02
9.192000E-05,-6.89229E-01,-1.94729E-02
9.192320E-05,-6.85319E-01,-1.96195E-02
9.192640E-05,-6.85319E-01,-1.93262E-02
9.192960E-05,-6.79454E-01,-1.94729E-02
9.193280E-05,-6.83364E-01,-1.97172E-02
9.193600E-05,-6.87274E-01,-1.93751E-02
9.193920E-05,-6.83364E-01,-1.95706E-02
9.194240E-05,-6.91184E-01,-1.98639E-02
9.194560E-05,-6.83364E-01,-1.95706E-02
9.194880E-05,-6.91184E-01,-1.98150E-02
9.195200E-05,-6.91184E-01,-2.01571E-02
9.195520E-05,-6.95094E-01,-2.00594E-02
9.195840E-05,-6.91184E-01,-2.01082E-02
9.196160E-05,-6.91184E-01,-2.04504E-02
9.196480E-05,-6.87274E-01,-2.06459E-02
9.196800E-05,-6.93139E-01,-2.05970E-02
9.197120E-05,-6.91184E-01,-2.06947E-02
9.197440E-05,-6.91184E-01,-2.08414E-02
9.197760E-05,-6.87274E-01,-2.07925E-02
9.198080E-05,-6.87274E-01,-2.09880E-02
9.198400E-05,-6.93139E-01,-2.10369E-02
9.198720E-05,-6.95094E-01,-2.12812E-02
9.199040E-05,-6.89229E-01,-2.09880E-02
9.199360E-05,-6.93139E-01,-2.14279E-02
9.199680E-05,-6.93139E-01,-2.16722E-02
9.200000E-05,-6.99004E-01,-2.15745E-02
9.200320E-05,-6.87274E-01,-2.14767E-02
9.200640E-05,-6.93139E-01,-2.20144E-02
9.200960E-05,-6.85319E-01,-2.19166E-02
9.201280E-05,-6.89229E-01,-2.18677E-02
9.201600E-05,-6.87274E-01,-2.21121E-02
9.201920E-05,-6.97049E-01,-2.23076E-02
9.202240E-05,-6.93139E-01,-2.21610E-02
9.202560E-05,-6.93139E-01,-2.21121E-02
9.202880E-05,-6.89229E-01,-2.25031E-02
9.203200E-05,-6.93139E-01,-2.24542E-02
9.203520E-05,-6.87274E-01,-2.21121E-02
9.203840E-05,-6.97049E-01,-2.26497E-02
9.204160E-05,-6.93139E-01,-2.26497E-02
9.204480E-05,-6.93139E-01,-2.25031E-02
9.204800E-05,-6.93139E-01,-2.26009E-02
9.205120E-05,-6.93139E-01,-2.28941E-02
9.205440E-05,-6.91184E-01,-2.25031E-02
9.205760E-05,-6.91184E-01,-2.23076E-02
9.206080E-05,-6.91184E-01,-2.25031E-02
9.206400E-05,-6.93139E-01,-2.24542E-02
9.206720E-05,-6.91184E-01,-2.22587E-02
9.207040E-05,-6.95094E-01,-2.20632E-02
9.207360E-05,-6.99004E-01,-2.24542E-02
9.207680E-05,-7.00959E-01,-2.20632E-02
9.208000E-05,-6.93139E-01,-2.17211E-02
9.208320E-05,-6.93139E-01,-2.22099E-02
9.208640E-05,-6.95094E-01,-2.19655E-02
9.208960E-05,-6.95094E-01,-2.17211E-02
9.209280E-05,-6.93139E-01,-2.18677E-02
9.209600E-05,-6.99004E-01,-2.20632E-02
9.209920E-05,-6.91184E-01,-2.18677E-02
9.210240E-05,-6.97049E-01,-2.15256E-02
9.210560E-05,-6.97049E-01,-2.21121E-02
9.210880E-05,-7.00959E-01,-2.18677E-02
9.211200E-05,-6.99004E-01,-2.15745E-02
9.211520E-05,-6.99004E-01,-2.18677E-02
9.211840E-05,-6.99004E-01,-2.19655E-02
9.212160E-05,-6.99004E-01,-2.17211E-02
9.212480E-05,-6.97049E-01,-2.19166E-02
9.212800E-05,-6.99004E-01,-2.24054E-02
9.213120E-05,-6.93139E-01,-2.19166E-02
9.213440E-05,-6.99004E-01,-2.18677E-02
9.213760E-05,-6.95094E-01,-2.23565E-02
9.214080E-05,-7.02914E-01,-2.21121E-02
9.214400E-05,-7.00959E-01,-2.20632E-02
9.214720E-05,-7.00959E-01,-2.24054E-02
9.215040E-05,-6.99004E-01,-2.22587E-02
9.215360E-05,-6.99004E-01,-2.22099E-02
9.215680E-05,-6.97049E-01,-2.24054E-02
9.216000E-05,-6.99004E-01,-2.23076E-02
9.216320E-05,-6.97049E-01,-2.21610E-02
9.216640E-05,-6.99004E-01,-2.22099E-02
9.216960E-05,-6.99004E-01,-2.22099E-02
9.217280E-05,-6.99004E-01,-2.20632E-02
9.217600E-05,-6.99004E-01,-2.22099E-02
9.217920E-05,-7.02914E-01,-2.22099E-02
9.218240E-05,-6.99004E-01,-2.20144E-02
9.218560E-05,-7.04869E-01,-2.22587E-02
9.218880E-05,-6.97049E-01,-2.21121E-02
9.219200E-05,-6.99004E-01,-2.20144E-02
9.219520E-05,-6.99004E-01,-2.22587E-02
9.219840E-05,-6.99004E-01,-2.24054E-02
9.220160E-05,-6.99004E-01,-2.19166E-02
9.220480E-05,-7.06824E-01,-2.23565E-02
9.220800E-05,-6.97049E-01,-2.21610E-02
9.221120E-05,-7.00959E-01,-2.17700E-02
9.221440E-05,-6.97049E-01,-2.21121E-02
9.221760E-05,-7.02914E-01,-2.21610E-02
9.222080E-05,-6.99004E-01,-2.18189E-02
9.222400E-05,-7.04869E-01,-2.20144E-02
9.222720E-05,-7.04869E-01,-2.21121E-02
9.223040E-05,-7.04869E-01,-2.18677E-02
9.223360E-05,-7.00959E-01,-2.21610E-02
9.223680E-05,-6.97049E-01,-2.20632E-02
9.224000E-05,-7.02914E-01,-2.19166E-02
9.224320E-05,-7.04869E-01,-2.21610E-02
9.224640E-05,-7.00959E-01,-2.20632E-02
9.224960E-05,-7.04869E-01,-2.19166E-02
9.225280E-05,-7.04869E-01,-2.22099E-02
9.225600E-05,-7.06824E-01,-2.22587E-02
9.225920E-05,-6.99004E-01,-2.19166E-02
9.226240E-05,-7.02914E-01,-2.20632E-02
9.226560E-05,-7.02914E-01,-2.22099E-02
9.226880E-05,-7.04869E-01,-2.20144E-02
9.227200E-05,-6.95094E-01,-2.22587E-02
9.227520E-05,-7.02914E-01,-2.22587E-02
9.227840E-05,-7.00959E-01,-2.21610E-02
9.228160E-05,-7.02914E-01,-2.23565E-02
9.228480E-05,-7.04869E-01,-2.22587E-02
9.228800E-05,-7.06824E-01,-2.23076E-02
9.229120E-05,-7.04869E-01,-2.28452E-02
9.229440E-05,-7.02914E-01,-2.25520E-02
9.229760E-05,-7.06824E-01,-2.23076E-02
9.230080E-05,-7.04869E-01,-2.28452E-02
9.230400E-05,-7.06824E-01,-2.25031E-02
9.230720E-05,-7.04869E-01,-2.22587E-02
9.231040E-05,-7.04869E-01,-2.29919E-02
9.231360E-05,-7.02914E-01,-2.26497E-02
9.231680E-05,-7.06824E-01,-2.21121E-02
9.232000E-05,-7.10734E-01,-2.30896E-02
9.232320E-05,-7.06824E-01,-2.28452E-02
9.232640E-05,-7.06824E-01,-2.22587E-02
9.232960E-05,-7.08779E-01,-2.29919E-02
9.233280E-05,-7.06824E-01,-2.31874E-02
9.233600E-05,-7.00959E-01,-2.23565E-02
9.233920E-05,-7.06824E-01,-2.27964E-02
9.234240E-05,-7.00959E-01,-2.31385E-02
9.234560E-05,-7.04869E-01,-2.24542E-02
